course_name,job_id,job_title,job_company,job_source,course_job_score_max,n_subclo_matched
Sistem Informasi Akuntansi,li_4363726700,Software Engineer,Oso,linkedin,-3.2594,1
Sistem Informasi Akuntansi,li_4375997156,Data Analyst,Chubb,linkedin,0.4196,1
Sistem Informasi Akuntansi,li_4380008807,Software Engineer II (Maritime),Torch.AI,linkedin,-2.4282,1
Sistem Informasi Akuntansi,li_4405260780,Machine Learning (ML) Engineer,Vectara,linkedin,-1.5286,1
Sistem Informasi Akuntansi,li_4406626376,Software Engineer,Tabs,linkedin,-1.2917,1
Sistem Informasi Akuntansi,li_4415368109,"Software Engineer II, Backend - HR Product",Rippling,linkedin,-3.8588,1
Sistem Informasi Akuntansi,li_4415682876,Business Analyst,Tata Consultancy Services,linkedin,-0.3056,1
Sistem Informasi Akuntansi,li_4415952925,Computer Programmer (On-Site),CSSI,linkedin,-6.5963,1
Sistem Informasi Akuntansi,li_4418860602,Business Analyst,Tata Consultancy Services,linkedin,-0.3056,1
Sistem Informasi Akuntansi,li_4424741876,Data Analyst,Yulista Holding LLC,linkedin,2.2664,1
Sistem Informasi Akuntansi,li_4426390973,Application Developer II,Cass Information Systems,linkedin,-4.0029,1
Sistem Informasi Akuntansi,li_4426669408,Software Developer,Zekiah Technologies,linkedin,-6.3438,1
Sistem Informasi Akuntansi,li_4428505624,Business Systems Analyst,CACI International Inc,linkedin,0.2135,1
Sistem Informasi Akuntansi,li_4431574304,"(USA) Senior, Software Engineer",Walmart,linkedin,-4.2696,1
Sistem Informasi Akuntansi,li_4434016802,Back End Developer,Cooler Master USA,linkedin,-6.6188,1
Sistem Informasi Akuntansi,li_4434073696,Software Engineer,C1,linkedin,-4.7551,1
Sistem Operasi,gd_1009819048256,Research Associate,University of Southern California,glassdoor,-5.7642,1
Sistem Operasi,gd_1010178865002,"Research Assistant I - Audibility, Perception and Cognition Laboratory",Boys Town National Research Hospital,glassdoor,-2.8944,2
Sistem Operasi,li_3815119724,Software,Bay Mortgage Services,linkedin,2.3154,7
Sistem Operasi,li_4243859384,Test analyst,ADP WFN Test Company 3,linkedin,-3.8919,2
Sistem Operasi,li_4363726700,Software Engineer,Oso,linkedin,-4.3626,3
Sistem Operasi,li_4375997156,Data Analyst,Chubb,linkedin,-0.3407,2
Sistem Operasi,li_4414933290,Application Developer II,Aqua,linkedin,-2.1451,2
Sistem Operasi,li_4415682876,Business Analyst,Tata Consultancy Services,linkedin,-1.438,2
Sistem Operasi,li_4422384759,Machine Learning Operations Engineer,Sintela,linkedin,-5.5704,1
Sistem Operasi,li_4426390973,Application Developer II,Cass Information Systems,linkedin,0.7136,3
Sistem Operasi,li_4426669408,Software Developer,Zekiah Technologies,linkedin,-1.6631,3
Sistem Operasi,li_4430289828,Software Engineer II,Arcfield,linkedin,0.8446,3
Sistem Operasi,li_4431330775,Software Developer,Arvin Acme Technologies Inc,linkedin,-2.7143,2
Sistem Operasi,li_4431449969,Data Analyst,Equifax,linkedin,-1.3025,2
Sistem Operasi,li_4431506499,Software Developer,MarathonSoft LLC,linkedin,-3.5597,1
Sistem Operasi,li_4432488212,Machine Learning Engineer,Harrison Clarke,linkedin,-3.803,1
Sistem Operasi,li_4434220495,Software Developer,Brilliant Infotech Inc.,linkedin,-1.8289,3
Tata Kelola dan Manajemen Teknologi Informasi,li_3815119724,Software,Bay Mortgage Services,linkedin,-1.6327,2
Tata Kelola dan Manajemen Teknologi Informasi,li_4327166527,Computer Scientist - Mid,"Bluehawk LLC, Intelligence Services",linkedin,-3.1989,1
Tata Kelola dan Manajemen Teknologi Informasi,li_4406796300,Software Engineer,Anicca Data Science Solutions,linkedin,-3.842,1
Tata Kelola dan Manajemen Teknologi Informasi,li_4415682876,Business Analyst,Tata Consultancy Services,linkedin,-4.5056,1
Tata Kelola dan Manajemen Teknologi Informasi,li_4418860602,Business Analyst,Tata Consultancy Services,linkedin,-4.5056,1
Tata Kelola dan Manajemen Teknologi Informasi,li_4419895399,Software Engineer,Kratos Defense and Security Solutions,linkedin,-2.9441,1
Tata Kelola dan Manajemen Teknologi Informasi,li_4426390973,Application Developer II,Cass Information Systems,linkedin,-4.3821,1
Tata Kelola dan Manajemen Teknologi Informasi,li_4426669408,Software Developer,Zekiah Technologies,linkedin,-2.2244,2
Tata Kelola dan Manajemen Teknologi Informasi,li_4427112925,Data Analyst,Beyond Feedback,linkedin,-3.4344,1
Tata Kelola dan Manajemen Teknologi Informasi,li_4427645315,"IT Data Analyst | SQL, Power BI & Business Intelligence","Hillyard, Inc.",linkedin,-3.1823,1
Tata Kelola dan Manajemen Teknologi Informasi,li_4428505624,Business Systems Analyst,CACI International Inc,linkedin,-2.3452,1
Tata Kelola dan Manajemen Teknologi Informasi,li_4435252523,Data Analyst,ShrinQ Consulting Group Inc,linkedin,-0.136,1
Tata Kelola dan Manajemen Teknologi Informasi,li_4435815437,Data Analyst (Data Management),UNCOMN,linkedin,-1.0444,1
