course_name,sub_clo_code,rank,job_id,job_title,job_company,job_source,cross_encoder_score
Sistem Enterprise,CLO01a,3,li_4419576591,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-4.0611
Sistem Enterprise,CLO01a,4,li_4419568698,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-4.0611
Sistem Enterprise,CLO01a,5,li_4419576589,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-4.0611
Sistem Enterprise,CLO01b,1,li_4335581071,Senior Software Engineer,Slant CRM,linkedin,-2.9038
Sistem Enterprise,CLO01b,2,li_4335431264,Product Designer,Slant CRM,linkedin,-3.0422
Sistem Enterprise,CLO01b,3,li_4415368109,"Software Engineer II, Backend - HR Product",Rippling,linkedin,-5.7559
Sistem Enterprise,CLO01b,4,li_4429955515,Product Designer,Conduct,linkedin,-5.8526
Sistem Enterprise,CLO01b,5,gd_1007506508998,Science Policy Postdocs,European Business Reliance Centre,glassdoor,-6.9958
Sistem Enterprise,CLO01c,1,li_4419575653,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-4.6439
Sistem Enterprise,CLO01c,2,li_4419568698,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-4.6439
Sistem Enterprise,CLO01c,3,li_4415368109,"Software Engineer II, Backend - HR Product",Rippling,linkedin,-4.7041
Sistem Enterprise,CLO01c,4,li_4431882519,Software Developer,Factory6,linkedin,-5.0255
Sistem Enterprise,CLO01c,5,li_4434088291,Software Engineer,C1,linkedin,-5.3061
Sistem Enterprise,CLO01d,1,li_4318518203,Applied AI Engineer,Zania,linkedin,-4.9907
Sistem Enterprise,CLO01d,2,li_4429955515,Product Designer,Conduct,linkedin,-5.2517
Sistem Enterprise,CLO01d,3,li_4405158984,Dаtа Sсіеntіѕt (Remote),Progressive Leasing,linkedin,-5.2671
Sistem Enterprise,CLO01d,4,li_4435010314,"Professional, Data Quality",Cotality,linkedin,-5.5682
Sistem Enterprise,CLO01d,5,li_4435019087,"Professional, Data Quality",Cotality,linkedin,-5.5682
Sistem Informasi Akuntansi,CLO-02,1,li_4424741876,Data Analyst,Yulista Holding LLC,linkedin,2.2664
Sistem Informasi Akuntansi,CLO-02,2,li_4375997156,Data Analyst,Chubb,linkedin,0.4196
Sistem Informasi Akuntansi,CLO-02,3,li_4428505624,Business Systems Analyst,CACI International Inc,linkedin,0.2135
Sistem Informasi Akuntansi,CLO-02,4,li_4415682876,Business Analyst,Tata Consultancy Services,linkedin,-0.3056
Sistem Informasi Akuntansi,CLO-02,5,li_4418860602,Business Analyst,Tata Consultancy Services,linkedin,-0.3056
Sistem Informasi Akuntansi,CLO-05,1,li_4405260780,Machine Learning (ML) Engineer,Vectara,linkedin,-1.5286
Sistem Informasi Akuntansi,CLO-05,2,li_4380008807,Software Engineer II (Maritime),Torch.AI,linkedin,-2.4282
Sistem Informasi Akuntansi,CLO-05,3,gd_1009846201389,AI Researcher,"AGI, Inc.",glassdoor,-2.8559
Sistem Informasi Akuntansi,CLO-05,4,li_4431574304,"(USA) Senior, Software Engineer",Walmart,linkedin,-4.2696
Sistem Informasi Akuntansi,CLO-05,5,li_3815119724,Software,Bay Mortgage Services,linkedin,-4.6169
Sistem Informasi Akuntansi,CLO-06,1,li_4406626376,Software Engineer,Tabs,linkedin,-1.2917
Sistem Informasi Akuntansi,CLO-06,2,li_4363726700,Software Engineer,Oso,linkedin,-3.2594
Sistem Informasi Akuntansi,CLO-06,3,li_4415368109,"Software Engineer II, Backend - HR Product",Rippling,linkedin,-3.8588
Sistem Informasi Akuntansi,CLO-06,4,li_4426390973,Application Developer II,Cass Information Systems,linkedin,-4.0029
Sistem Informasi Akuntansi,CLO-06,5,li_4434073696,Software Engineer,C1,linkedin,-4.7551
Sistem Informasi Akuntansi,CLO-08,1,gd_1010181109261,Informaticist 2,CenterWell Senior Primary Care,glassdoor,-3.6004
Sistem Informasi Akuntansi,CLO-08,2,li_4327166527,Computer Scientist - Mid,"Bluehawk LLC, Intelligence Services",linkedin,-3.9883
Sistem Informasi Akuntansi,CLO-08,3,li_4426669408,Software Developer,Zekiah Technologies,linkedin,-6.3438
Sistem Informasi Akuntansi,CLO-08,4,li_4415952925,Computer Programmer (On-Site),CSSI,linkedin,-6.5963
Sistem Informasi Akuntansi,CLO-08,5,li_4434016802,Back End Developer,Cooler Master USA,linkedin,-6.6188
Sistem Operasi,CLO 1,1,li_3815119724,Software,Bay Mortgage Services,linkedin,1.9363
Sistem Operasi,CLO 1,2,li_4375997156,Data Analyst,Chubb,linkedin,-0.7881
Sistem Operasi,CLO 1,3,li_4426669408,Software Developer,Zekiah Technologies,linkedin,-1.6631
Sistem Operasi,CLO 1,4,li_4431449969,Data Analyst,Equifax,linkedin,-1.8832
Sistem Operasi,CLO 1,5,li_4415682876,Business Analyst,Tata Consultancy Services,linkedin,-2.24
Sistem Operasi,CLO 2,1,li_3815119724,Software,Bay Mortgage Services,linkedin,-0.8193
Sistem Operasi,CLO 2,2,li_4431330775,Software Developer,Arvin Acme Technologies Inc,linkedin,-2.7143
Sistem Operasi,CLO 2,3,li_4426669408,Software Developer,Zekiah Technologies,linkedin,-2.8629
Sistem Operasi,CLO 2,4,li_4431506499,Software Developer,MarathonSoft LLC,linkedin,-3.5597
Sistem Operasi,CLO 2,5,li_4363726700,Software Engineer,Oso,linkedin,-5.3747
Sistem Operasi,CLO 3,1,gd_1010178865002,"Research Assistant I - Audibility, Perception and Cognition Laboratory",Boys Town National Research Hospital,glassdoor,-2.8944
Sistem Operasi,CLO 3,2,li_3815119724,Software,Bay Mortgage Services,linkedin,-4.3427
Sistem Operasi,CLO 3,3,li_4430289828,Software Engineer II,Arcfield,linkedin,-5.5145
Sistem Operasi,CLO 3,4,gd_1009819048256,Research Associate,University of Southern California,glassdoor,-5.7642
Sistem Operasi,CLO 3,5,li_4363726700,Software Engineer,Oso,linkedin,-5.8563
Sistem Operasi,CLO 4,1,li_4426390973,Application Developer II,Cass Information Systems,linkedin,0.6813
Sistem Operasi,CLO 4,2,li_4434220495,Software Developer,Brilliant Infotech Inc.,linkedin,-1.8289
Sistem Operasi,CLO 4,3,li_4414933290,Application Developer II,Aqua,linkedin,-2.3271
Sistem Operasi,CLO 4,4,li_4243859384,Test analyst,ADP WFN Test Company 3,linkedin,-3.8919
Sistem Operasi,CLO 4,5,li_4363726700,Software Engineer,Oso,linkedin,-4.3626
Sistem Operasi,CLO-01,1,li_3815119724,Software,Bay Mortgage Services,linkedin,2.3154
Sistem Operasi,CLO-01,2,li_4430289828,Software Engineer II,Arcfield,linkedin,0.8446
Sistem Operasi,CLO-01,3,li_4375997156,Data Analyst,Chubb,linkedin,-0.3407
Sistem Operasi,CLO-01,4,li_4431449969,Data Analyst,Equifax,linkedin,-1.3025
Sistem Operasi,CLO-01,5,li_4415682876,Business Analyst,Tata Consultancy Services,linkedin,-1.438
Sistem Operasi,CLO-02,1,li_3815119724,Software,Bay Mortgage Services,linkedin,-1.004
Sistem Operasi,CLO-02,2,li_4431330775,Software Developer,Arvin Acme Technologies Inc,linkedin,-2.8066
Sistem Operasi,CLO-02,3,li_4426669408,Software Developer,Zekiah Technologies,linkedin,-3.0268
Sistem Operasi,CLO-02,4,li_4426390973,Application Developer II,Cass Information Systems,linkedin,-3.8652
Sistem Operasi,CLO-02,5,li_4434220495,Software Developer,Brilliant Infotech Inc.,linkedin,-4.5947
Sistem Operasi,CLO-03,1,gd_1010178865002,"Research Assistant I - Audibility, Perception and Cognition Laboratory",Boys Town National Research Hospital,glassdoor,-2.9953
Sistem Operasi,CLO-03,2,li_4432488212,Machine Learning Engineer,Harrison Clarke,linkedin,-3.803
Sistem Operasi,CLO-03,3,li_3815119724,Software,Bay Mortgage Services,linkedin,-4.4038
Sistem Operasi,CLO-03,4,li_4422384759,Machine Learning Operations Engineer,Sintela,linkedin,-5.5704
Sistem Operasi,CLO-03,5,li_4430289828,Software Engineer II,Arcfield,linkedin,-5.6978
Sistem Operasi,CLO-04,1,li_4426390973,Application Developer II,Cass Information Systems,linkedin,0.7136
Sistem Operasi,CLO-04,2,li_4434220495,Software Developer,Brilliant Infotech Inc.,linkedin,-1.9308
Sistem Operasi,CLO-04,3,li_4414933290,Application Developer II,Aqua,linkedin,-2.1451
Sistem Operasi,CLO-04,4,li_3815119724,Software,Bay Mortgage Services,linkedin,-3.7621
Sistem Operasi,CLO-04,5,li_4243859384,Test analyst,ADP WFN Test Company 3,linkedin,-4.0136
Tata Kelola dan Manajemen Teknologi Informasi,CLO-02,1,li_3815119724,Software,Bay Mortgage Services,linkedin,-2.1323
Tata Kelola dan Manajemen Teknologi Informasi,CLO-02,2,li_4426669408,Software Developer,Zekiah Technologies,linkedin,-2.6728
Tata Kelola dan Manajemen Teknologi Informasi,CLO-02,3,li_4327166527,Computer Scientist - Mid,"Bluehawk LLC, Intelligence Services",linkedin,-3.1989
Tata Kelola dan Manajemen Teknologi Informasi,CLO-02,4,li_4406796300,Software Engineer,Anicca Data Science Solutions,linkedin,-3.842
Tata Kelola dan Manajemen Teknologi Informasi,CLO-02,5,li_4426390973,Application Developer II,Cass Information Systems,linkedin,-4.3821
Tata Kelola dan Manajemen Teknologi Informasi,CLO-03,1,li_4435252523,Data Analyst,ShrinQ Consulting Group Inc,linkedin,-0.136
Tata Kelola dan Manajemen Teknologi Informasi,CLO-03,2,li_4435815437,Data Analyst (Data Management),UNCOMN,linkedin,-1.0444
Tata Kelola dan Manajemen Teknologi Informasi,CLO-03,3,li_4419895399,Software Engineer,Kratos Defense and Security Solutions,linkedin,-2.9441
Tata Kelola dan Manajemen Teknologi Informasi,CLO-03,4,li_4427645315,"IT Data Analyst | SQL, Power BI & Business Intelligence","Hillyard, Inc.",linkedin,-3.1823
Tata Kelola dan Manajemen Teknologi Informasi,CLO-03,5,li_4427112925,Data Analyst,Beyond Feedback,linkedin,-3.4344
Tata Kelola dan Manajemen Teknologi Informasi,CLO-04,1,li_3815119724,Software,Bay Mortgage Services,linkedin,-1.6327
Tata Kelola dan Manajemen Teknologi Informasi,CLO-04,2,li_4426669408,Software Developer,Zekiah Technologies,linkedin,-2.2244
Tata Kelola dan Manajemen Teknologi Informasi,CLO-04,3,li_4428505624,Business Systems Analyst,CACI International Inc,linkedin,-2.3452
Tata Kelola dan Manajemen Teknologi Informasi,CLO-04,4,li_4415682876,Business Analyst,Tata Consultancy Services,linkedin,-4.5056
Tata Kelola dan Manajemen Teknologi Informasi,CLO-04,5,li_4418860602,Business Analyst,Tata Consultancy Services,linkedin,-4.5056
